scaler,lambdas,mean_R2,std_R2,mean_RMSE,std_RMSE
robust,"(-0.5, -1.0, 1.0, -0.5, 0.0)",0.5065982426705228,0.12228264839832047,328613.57158775884,48241.652265234545
robust,"(-1.0, 0.5, 1.0, -1.0, -1.0)",0.5062002472317273,0.1463198029937636,326991.00046093535,55827.53067606481
zscore,"(-1.0, 0.5, 1.0, -1.0, -1.0)",0.5062002472317271,0.14631980299376393,326991.00046093547,55827.53067606488
minmax,"(-1.0, 0.5, 1.0, -1.0, -1.0)",0.5062002472317111,0.1463198029937684,326991.00046094117,55827.53067606558
zscore,"(-1.0, 0.5, 0.0, -0.5, -0.5)",0.506142559540269,0.14587976741563263,327243.94094413525,55579.32179912413
robust,"(-1.0, 0.5, 0.0, -0.5, -0.5)",0.5061425595402684,0.14587976741563372,327243.9409441355,55579.32179912447
minmax,"(-1.0, 0.5, 0.0, -0.5, -0.5)",0.5061425595402507,0.1458797674156438,327243.9409441413,55579.321799127
robust,"(-1.0, 0.5, 0.5, -0.5, -1.0)",0.5061410129373983,0.1341307926872054,327648.11422412185,51507.260245373865
zscore,"(-1.0, 0.5, 0.5, -0.5, -1.0)",0.5061410129373978,0.1341307926872055,327648.11422412196,51507.260245373895
minmax,"(-1.0, 0.5, 0.5, -0.5, -1.0)",0.5061410129373939,0.1341307926872039,327648.11422412377,51507.26024537324
robust,"(-1.0, 0.0, 0.0, 0.0, -1.0)",0.5059864475939956,0.15327395135743524,327527.1531577571,57712.79442798299
zscore,"(-1.0, 0.0, 0.0, 0.0, -1.0)",0.5059864475939948,0.15327395135743577,327527.1531577573,57712.79442798312
minmax,"(-1.0, 0.0, 0.0, 0.0, -1.0)",0.5059864475939683,0.1532739513574473,327527.153157766,57712.794427985704
robust,"(-1.0, 0.5, 0.0, 0.5, -0.5)",0.5059425555724274,0.14698651696697898,327309.58050918934,55924.87328867666
zscore,"(-1.0, 0.5, 0.0, 0.5, -0.5)",0.5059425555724272,0.14698651696697884,327309.58050918946,55924.87328867659
minmax,"(-1.0, 0.5, 0.0, 0.5, -0.5)",0.5059425555724112,0.14698651696698717,327309.5805091948,55924.8732886786
zscore,"(0.0, 1.0, 0.5, 0.0, -1.0)",0.505588123358559,0.17166767209387748,326406.6087492917,64119.25253205114
robust,"(0.0, 1.0, 0.5, 0.0, -1.0)",0.5055881233585576,0.17166767209387906,326406.60874929215,64119.25253205159
minmax,"(0.0, 1.0, 0.5, 0.0, -1.0)",0.5055881233585353,0.17166767209390532,326406.60874929867,64119.25253205906
robust,"(-1.0, 0.0, 0.0, 1.0, -1.0)",0.5055161524194972,0.16062916999627924,327434.4218349008,60039.566715344044
zscore,"(-1.0, 0.0, 0.0, 1.0, -1.0)",0.5055161524194969,0.16062916999627933,327434.421834901,60039.56671534406
minmax,"(-1.0, 0.0, 0.0, 1.0, -1.0)",0.5055161524194766,0.160629169996283,327434.4218349079,60039.566715344365
zscore,"(0.5, 1.0, 0.5, -1.0, 0.0)",0.5052249023909589,0.180464870571921,326594.887478784,66358.35814090795
robust,"(0.5, 1.0, 0.5, -1.0, 0.0)",0.5052249023909584,0.18046487057192176,326594.88747878425,66358.35814090817
minmax,"(0.5, 1.0, 0.5, -1.0, 0.0)",0.5052249023909541,0.18046487057192803,326594.8874787854,66358.35814090994
zscore,"(-1.0, -0.5, 1.0, 1.0, -1.0)",0.5050900441932137,0.1320475449046836,328437.3539226688,50781.66815188127
robust,"(-1.0, -0.5, 1.0, 1.0, -1.0)",0.5050900441932137,0.13204754490468318,328437.3539226688,50781.66815188115
minmax,"(-1.0, -0.5, 1.0, 1.0, -1.0)",0.505090044193178,0.13204754490467716,328437.3539226807,50781.66815187777
robust,"(-1.0, -0.5, 1.0, 0.5, -1.0)",0.5050890622860317,0.12710225609699555,328598.6442169941,49133.097891529935
zscore,"(-1.0, -0.5, 1.0, 0.5, -1.0)",0.5050890622860303,0.1271022560969977,328598.6442169945,49133.09789153061
minmax,"(-1.0, -0.5, 1.0, 0.5, -1.0)",0.5050890622859973,0.12710225609699352,328598.6442170055,49133.09789152788
robust,"(0.0, -0.5, 0.0, 0.5, -1.0)",0.5050581800783299,0.15481673597675566,327806.45264914096,58166.30538930687
zscore,"(0.0, -0.5, 0.0, 0.5, -1.0)",0.5050581800783293,0.15481673597675658,327806.4526491412,58166.30538930711
minmax,"(0.0, -0.5, 0.0, 0.5, -1.0)",0.5050581800783217,0.15481673597674972,327806.452649144,58166.305389304616
robust,"(1.0, 0.5, -0.5, 1.0, -1.0)",0.504963297129511,0.17197630787411242,327313.92854908697,64003.126259011486
zscore,"(1.0, 0.5, -0.5, 1.0, -1.0)",0.5049632971295109,0.17197630787411267,327313.9285490871,64003.1262590116
minmax,"(1.0, 0.5, -0.5, 1.0, -1.0)",0.5049632971294833,0.17197630787413223,327313.92854909576,64003.12625901643
minmax,"(-0.5, -0.5, 0.0, 0.0, -0.5)",0.504857254823469,0.1374700887445049,328551.41950694396,52603.322772471874
robust,"(-0.5, -0.5, 0.0, 0.0, -0.5)",0.5048572548234661,0.1374700887445064,328551.41950694495,52603.322772472224
zscore,"(-0.5, -0.5, 0.0, 0.0, -0.5)",0.5048572548234659,0.13747008874450725,328551.41950694495,52603.3227724725
robust,"(-0.5, 1.0, 0.0, 0.5, 1.0)",0.5047829882208853,0.22191896787540505,324284.1845042724,79774.75817065706
zscore,"(-0.5, 1.0, 0.0, 0.5, 1.0)",0.5047829882208846,0.22191896787540585,324284.18450427265,79774.75817065725
minmax,"(-0.5, 1.0, 0.0, 0.5, 1.0)",0.5047829882208834,0.2219189678754074,324284.18450427294,79774.7581706577
minmax,"(0.0, 0.5, -0.5, 1.0, 0.0)",0.5045199859585698,0.273337073893802,321119.7873944302,95523.62266438104
robust,"(0.0, 0.5, -0.5, 1.0, 0.0)",0.5045199859585675,0.2733370738938038,321119.7873944309,95523.62266438143
zscore,"(0.0, 0.5, -0.5, 1.0, 0.0)",0.5045199859585626,0.273337073893811,321119.7873944321,95523.62266438334
minmax,"(-0.5, -0.5, 0.0, 0.5, -0.5)",0.5043853504723131,0.14466042924536218,328469.27245024825,54900.63380955864
zscore,"(-0.5, -0.5, 0.0, 0.5, -0.5)",0.5043853504723124,0.14466042924536177,328469.27245024854,54900.63380955846
robust,"(-0.5, -0.5, 0.0, 0.5, -0.5)",0.5043853504723117,0.14466042924536274,328469.27245024877,54900.63380955876
minmax,"(-0.5, -1.0, 0.5, 0.0, 0.0)",0.5041740627211299,0.09065273727418527,330261.1842293981,38450.69054365112
robust,"(-0.5, -1.0, 0.5, 0.0, 0.0)",0.5041740627211299,0.09065273727418655,330261.1842293981,38450.69054365148
zscore,"(-0.5, -1.0, 0.5, 0.0, 0.0)",0.5041740627211296,0.09065273727418667,330261.1842293981,38450.69054365154
minmax,"(0.0, -1.0, 0.5, -1.0, -0.5)",0.5040857852954441,0.10857629886214874,329749.3337947154,43341.90374633854
zscore,"(0.0, -1.0, 0.5, -1.0, -0.5)",0.5040857852954433,0.10857629886215,329749.33379471564,43341.90374633889
robust,"(0.0, -1.0, 0.5, -1.0, -0.5)",0.5040857852954428,0.10857629886215032,329749.3337947159,43341.90374633898
zscore,"(-1.0, 0.5, 0.0, 1.0, -0.5)",0.5040536953640884,0.15023719771708274,327865.0346649158,56915.23072335987
robust,"(-1.0, 0.5, 0.0, 1.0, -0.5)",0.5040536953640883,0.15023719771708288,327865.0346649158,56915.23072335992
minmax,"(-1.0, 0.5, 0.0, 1.0, -0.5)",0.5040536953640719,0.15023719771709143,327865.0346649213,56915.23072336191
minmax,"(-1.0, 1.0, 1.0, -1.0, -1.0)",0.503964208549108,0.13042635810640277,328358.53951317724,49976.879135575226
zscore,"(-1.0, 1.0, 1.0, -1.0, -1.0)",0.5039642085490788,0.13042635810645117,328358.5395131853,49976.87913559156
robust,"(-1.0, 1.0, 1.0, -1.0, -1.0)",0.5039642085490784,0.13042635810645084,328358.5395131854,49976.87913559144
minmax,"(-0.5, -1.0, 1.0, 1.0, -0.5)",0.5038905337885476,0.14233632953587297,328806.4831887534,54239.64884815537
zscore,"(-0.5, -1.0, 1.0, 1.0, -0.5)",0.5038905337885445,0.14233632953587444,328806.4831887544,54239.64884815569
robust,"(-0.5, -1.0, 1.0, 1.0, -0.5)",0.5038905337885443,0.14233632953587416,328806.4831887545,54239.64884815561
zscore,"(0.0, -0.5, 0.0, 0.0, -1.0)",0.5038545367439751,0.14790516182025298,328457.781124004,55903.375095559524
robust,"(0.0, -0.5, 0.0, 0.0, -1.0)",0.5038545367439738,0.14790516182025482,328457.7811240043,55903.37509556004
minmax,"(0.0, -0.5, 0.0, 0.0, -1.0)",0.5038545367439644,0.1479051618202496,328457.78112400766,55903.375095557996
robust,"(1.0, 1.0, 0.5, 0.5, -1.0)",0.5037959778265318,0.09284658536995694,330302.2398491009,38617.05473104535
minmax,"(1.0, 1.0, 0.5, 0.5, -1.0)",0.5037959778265316,0.09284658536993581,330302.23984910146,38617.05473103877
zscore,"(1.0, 1.0, 0.5, 0.5, -1.0)",0.5037959778265315,0.09284658536995699,330302.239849101,38617.05473104535
zscore,"(0.5, -1.0, 1.0, -0.5, -1.0)",0.5037852403099213,0.15268927158462534,328123.53993282636,57518.33380424623
robust,"(0.5, -1.0, 1.0, -0.5, -1.0)",0.5037852403099211,0.15268927158462495,328123.53993282653,57518.333804246126
minmax,"(0.5, -1.0, 1.0, -0.5, -1.0)",0.5037852403098974,0.15268927158464615,328123.53993283364,57518.33380425214
minmax,"(0.5, 0.5, -1.0, 0.5, 0.5)",0.5037531389935624,0.2810487299607922,320958.7120318639,97718.60627635753
robust,"(0.5, 0.5, -1.0, 0.5, 0.5)",0.5037531389922386,0.2810487299627193,320958.7120321998,97718.60627685596
zscore,"(0.5, 0.5, -1.0, 0.5, 0.5)",0.5037531389922371,0.28104872996272223,320958.71203220007,97718.60627685675
zscore,"(0.0, -0.5, 0.0, 1.0, -1.0)",0.5037355346326972,0.16253518484759794,327962.12881710805,60570.351546651225
robust,"(0.0, -0.5, 0.0, 1.0, -1.0)",0.5037355346326969,0.16253518484759807,327962.12881710817,60570.35154665124
minmax,"(0.0, -0.5, 0.0, 1.0, -1.0)",0.5037355346326925,0.16253518484758825,327962.1288171101,60570.35154664792
robust,"(0.5, 1.0, 1.0, 1.0, -1.0)",0.5036324816686165,0.1703595361622803,327391.97474335664,63275.792176319344
zscore,"(0.5, 1.0, 1.0, 1.0, -1.0)",0.5036324816686159,0.17035953616228122,327391.97474335687,63275.7921763196
minmax,"(0.5, 1.0, 1.0, 1.0, -1.0)",0.5036324816686037,0.17035953616229002,327391.9747433606,63275.79217632182
robust,"(1.0, -1.0, 0.0, 1.0, -1.0)",0.5034729397381218,0.11747037023333483,329740.15618364717,46265.312633016096
zscore,"(1.0, -1.0, 0.0, 1.0, -1.0)",0.5034729397381215,0.11747037023333574,329740.1561836472,46265.312633016394
minmax,"(1.0, -1.0, 0.0, 1.0, -1.0)",0.5034729397381144,0.11747037023332543,329740.15618364984,46265.312633012676
robust,"(-1.0, 0.5, 0.0, -1.0, -0.5)",0.5034267365422295,0.1488305243101182,328053.65356139996,56467.2364283587
zscore,"(-1.0, 0.5, 0.0, -1.0, -0.5)",0.5034267365422289,0.14883052431011923,328053.6535614001,56467.236428359036
minmax,"(-1.0, 0.5, 0.0, -1.0, -0.5)",0.5034267365422108,0.14883052431013086,328053.653561406,56467.23642836206
zscore,"(-1.0, -1.0, 1.0, 1.0, 0.0)",0.5033933390794654,0.1016049042653113,330221.3479427067,41312.210055852185
robust,"(-1.0, -1.0, 1.0, 1.0, 0.0)",0.503393339079465,0.10160490426531159,330221.3479427068,41312.210055852265
minmax,"(-1.0, -1.0, 1.0, 1.0, 0.0)",0.5033933390794536,0.10160490426530765,330221.3479427108,41312.210055850876
zscore,"(0.0, -1.0, 0.0, 0.0, 0.5)",0.5033712059662415,0.13878788171506723,329183.1012702575,53455.12223073682
minmax,"(0.0, -1.0, 0.0, 0.0, 0.5)",0.5033712059662404,0.13878788171506656,329183.1012702579,53455.122230736626
robust,"(0.0, -1.0, 0.0, 0.0, 0.5)",0.5033712059662404,0.1387878817150685,329183.1012702579,53455.1222307372
minmax,"(-1.0, 1.0, 1.0, -0.5, -1.0)",0.5032693356809688,0.1338795736194454,328481.5695606549,51220.86308147247
zscore,"(-1.0, 1.0, 1.0, -0.5, -1.0)",0.503269335680919,0.13387957361951663,328481.5695606691,51220.86308149597
robust,"(-1.0, 1.0, 1.0, -0.5, -1.0)",0.5032693356809185,0.13387957361951636,328481.56956066925,51220.86308149585
minmax,"(-1.0, 1.0, 1.0, -0.5, -0.5)",0.5031655451772986,0.14755866254531733,328036.6507409759,56098.83122364658
robust,"(-1.0, 1.0, 1.0, -0.5, -0.5)",0.5031655451772837,0.14755866254536207,328036.65074097906,56098.831223661546
zscore,"(-1.0, 1.0, 1.0, -0.5, -0.5)",0.503165545177283,0.14755866254536273,328036.65074097936,56098.83122366175
minmax,"(0.0, -1.0, 0.0, -0.5, 0.5)",0.5031013113108638,0.1330419467064304,329471.44898487173,51644.23659633915
zscore,"(0.0, -1.0, 0.0, -0.5, 0.5)",0.503101311310863,0.1330419467064349,329471.44898487185,51644.23659634052
robust,"(0.0, -1.0, 0.0, -0.5, 0.5)",0.5031013113108629,0.1330419467064348,329471.44898487185,51644.23659634046
minmax,"(-0.5, -0.5, 0.0, -0.5, -0.5)",0.5030672582294501,0.1313581586756103,329340.7999416928,50550.18162419788
zscore,"(-0.5, -0.5, 0.0, -0.5, -0.5)",0.5030672582294488,0.13135815867560974,329340.7999416933,50550.18162419764
robust,"(-0.5, -0.5, 0.0, -0.5, -0.5)",0.5030672582294485,0.13135815867560965,329340.7999416934,50550.18162419762
zscore,"(0.5, 0.5, -0.5, -1.0, -1.0)",0.5029603881458561,0.19963994577000507,326564.42044576467,72230.79831280986
robust,"(0.5, 0.5, -0.5, -1.0, -1.0)",0.5029603881458552,0.19963994577000635,326564.4204457649,72230.7983128102
minmax,"(0.5, 0.5, -0.5, -1.0, -1.0)",0.5029603881458151,0.199639945770049,326564.4204457766,72230.79831282144
robust,"(1.0, 0.5, -0.5, 0.5, -1.0)",0.5029269919568005,0.17094779002355392,328064.8852012424,63646.79175002324
zscore,"(1.0, 0.5, -0.5, 0.5, -1.0)",0.5029269919567998,0.17094779002355517,328064.8852012426,63646.79175002359
minmax,"(1.0, 0.5, -0.5, 0.5, -1.0)",0.5029269919567653,0.1709477900235833,328064.88520125323,63646.79175003083
zscore,"(-0.5, -1.0, 0.5, -1.0, 1.0)",0.5027347951724567,0.08140221926301985,330757.7630421053,35416.811129680114
robust,"(-0.5, -1.0, 0.5, -1.0, 1.0)",0.5027347951724567,0.08140221926301937,330757.7630421052,35416.811129679954
minmax,"(-0.5, -1.0, 0.5, -1.0, 1.0)",0.5027347951724547,0.08140221926302153,330757.7630421058,35416.81112968057
zscore,"(-1.0, 0.0, 0.0, -0.5, -1.0)",0.5024344271213813,0.15185730428671804,328761.91977037943,57121.31682179666
robust,"(-1.0, 0.0, 0.0, -0.5, -1.0)",0.5024344271213811,0.15185730428671823,328761.91977037955,57121.31682179673
minmax,"(-1.0, 0.0, 0.0, -0.5, -1.0)",0.5024344271213521,0.15185730428673308,328761.9197703889,57121.31682180028
zscore,"(0.0, -1.0, 0.0, 0.5, 0.5)",0.5023010427499568,0.1457417259289985,329296.73981174064,55575.91028183803
robust,"(0.0, -1.0, 0.0, 0.5, 0.5)",0.5023010427499554,0.14574172592900056,329296.73981174105,55575.910281838595
minmax,"(0.0, -1.0, 0.0, 0.5, 0.5)",0.5023010427499551,0.14574172592899792,329296.7398117413,55575.91028183783
minmax,"(-1.0, 1.0, 1.0, -1.0, 0.0)",0.5022546964413296,0.15592225428702075,328036.99894788343,58928.64103513335
robust,"(-1.0, 1.0, 1.0, -1.0, 0.0)",0.5022546964413096,0.15592225428707449,328036.998947888,58928.64103515078
zscore,"(-1.0, 1.0, 1.0, -1.0, 0.0)",0.5022546964413083,0.15592225428707607,328036.99894788844,58928.64103515125
minmax,"(1.0, 0.5, -1.0, 1.0, 0.0)",0.5022398062486527,0.2230834992094148,325589.3083408456,79745.2114801743
robust,"(1.0, 0.5, -1.0, 1.0, 0.0)",0.5022398062480304,0.22308349921034917,325589.30834100983,79745.21148042778
zscore,"(1.0, 0.5, -1.0, 1.0, 0.0)",0.5022398062480274,0.22308349921035336,325589.3083410107,79745.21148042893
zscore,"(-0.5, 0.0, 0.0, -1.0, -1.0)",0.5022301915928714,0.1651085795683034,328254.67306179396,61379.67204838948
robust,"(-0.5, 0.0, 0.0, -1.0, -1.0)",0.5022301915928713,0.16510857956830327,328254.6730617941,61379.672048389395
minmax,"(-0.5, 0.0, 0.0, -1.0, -1.0)",0.5022301915928528,0.16510857956831226,328254.67306180013,61379.67204839143
minmax,"(-0.5, -0.5, 0.0, 1.0, -0.5)",0.5020092772110442,0.1526981042964501,328982.30392084626,57373.6292706226
zscore,"(-0.5, -0.5, 0.0, 1.0, -0.5)",0.5020092772110424,0.15269810429645098,328982.30392084684,57373.629270622834
robust,"(-0.5, -0.5, 0.0, 1.0, -0.5)",0.5020092772110417,0.15269810429645145,328982.3039208471,57373.62927062292
zscore,"(-1.0, -0.5, 1.0, 0.0, -1.0)",0.5019590198667686,0.12360175716850288,329752.78227695887,47838.283263865334
robust,"(-1.0, -0.5, 1.0, 0.0, -1.0)",0.5019590198667684,0.12360175716850354,329752.782276959,47838.28326386556
minmax,"(-1.0, -0.5, 1.0, 0.0, -1.0)",0.5019590198667352,0.12360175716850559,329752.7822769698,47838.283263864854
zscore,"(1.0, -1.0, 0.0, -1.0, -1.0)",0.5014994257849308,0.09084312755420074,330849.9013854857,36822.53694503701
robust,"(1.0, -1.0, 0.0, -1.0, -1.0)",0.5014994257849306,0.09084312755419996,330849.90138548583,36822.53694503678
minmax,"(1.0, -1.0, 0.0, -1.0, -1.0)",0.5014994257849081,0.09084312755419599,330849.9013854932,36822.53694503418
robust,"(0.0, -1.0, 0.0, -1.0, 0.5)",0.5014482323109122,0.12847235440415072,330180.34458953555,50133.86951702983
zscore,"(0.0, -1.0, 0.0, -1.0, 0.5)",0.5014482323109118,0.1284723544041509,330180.3445895356,50133.86951702985
minmax,"(0.0, -1.0, 0.0, -1.0, 0.5)",0.5014482323109105,0.12847235440414922,330180.34458953614,50133.869517029394
robust,"(-1.0, -1.0, 1.0, 0.0, 1.0)",0.5013568588704022,0.07124678276478491,331492.4779022536,32310.150119833565
zscore,"(-1.0, -1.0, 1.0, 0.0, 1.0)",0.5013568588704015,0.07124678276478572,331492.47790225386,32310.1501198338
minmax,"(-1.0, -1.0, 1.0, 0.0, 1.0)",0.5013568588703893,0.07124678276479825,331492.47790225764,32310.15011983764
zscore,"(-0.5, 0.5, 0.0, -1.0, -1.0)",0.5011205714257956,0.183778970263707,327563.1604771356,67564.55958089446
robust,"(-0.5, 0.5, 0.0, -1.0, -1.0)",0.5011205714257948,0.18377897026370776,327563.1604771358,67564.55958089467
minmax,"(-0.5, 0.5, 0.0, -1.0, -1.0)",0.5011205714257821,0.18377897026372586,327563.16047713946,67564.55958089973
minmax,"(1.0, 0.5, -1.0, 0.5, 0.0)",0.5008191600517556,0.22257283014784082,326122.90884116455,79548.89586831677
robust,"(1.0, 0.5, -1.0, 0.5, 0.0)",0.5008191600510243,0.22257283014892684,326122.9088413583,79548.8958686107
zscore,"(1.0, 0.5, -1.0, 0.5, 0.0)",0.5008191600510147,0.22257283014894005,326122.90884136094,79548.89586861423
robust,"(-1.0, -0.5, 0.5, 0.5, -1.0)",0.5008011682413518,0.1033534840951384,330797.87875282316,41087.71851795609
zscore,"(-1.0, -0.5, 0.5, 0.5, -1.0)",0.5008011682413517,0.1033534840951382,330797.87875282316,41087.71851795604
minmax,"(-1.0, -0.5, 0.5, 0.5, -1.0)",0.5008011682413116,0.10335348409513347,330797.8787528363,41087.71851795233
minmax,"(0.0, 0.5, -0.5, 0.5, 0.0)",0.5005836998144342,0.2783585968168524,322169.81038860005,96799.57773708603
robust,"(0.0, 0.5, -0.5, 0.5, 0.0)",0.5005836998144261,0.2783585968168625,322169.8103886023,96799.57773708856
zscore,"(0.0, 0.5, -0.5, 0.5, 0.0)",0.5005836998144245,0.2783585968168644,322169.8103886027,96799.57773708903
minmax,"(-0.5, -1.0, 1.0, 0.5, -0.5)",0.5004806859590035,0.13892287015777888,330095.41999373765,53049.86089529842
zscore,"(-0.5, -1.0, 1.0, 0.5, -0.5)",0.5004806859590006,0.1389228701577821,330095.41999373847,53049.86089529929
robust,"(-0.5, -1.0, 1.0, 0.5, -0.5)",0.5004806859590003,0.13892287015778226,330095.4199937386,53049.860895299316
minmax,"(1.0, 1.0, 1.0, 1.0, -1.0)",0.5003899931353634,0.11359295287933806,330857.53605216724,44844.26911474728
robust,"(1.0, 1.0, 1.0, 1.0, -1.0)",0.5003899931353581,0.11359295287936495,330857.5360521683,44844.26911475564
zscore,"(1.0, 1.0, 1.0, 1.0, -1.0)",0.5003899931353576,0.11359295287936592,330857.5360521684,44844.269114755945
zscore,"(-0.5, 1.0, 0.0, 0.0, 0.0)",0.5003499244768742,0.19598313144173715,327150.9587736526,71534.85056926272
robust,"(-0.5, 1.0, 0.0, 0.0, 0.0)",0.5003499244768733,0.1959831314417383,327150.9587736529,71534.85056926301
minmax,"(-0.5, 1.0, 0.0, 0.0, 0.0)",0.5003499244768733,0.195983131441739,327150.9587736528,71534.85056926326
zscore,"(1.0, 1.0, 0.0, -0.5, -1.0)",0.5003226734187748,0.08537312064320583,331656.0071545897,36551.87566863148
robust,"(1.0, 1.0, 0.0, -0.5, -1.0)",0.5003226734187742,0.08537312064320575,331656.00715459,36551.87566863143
minmax,"(1.0, 1.0, 0.0, -0.5, -1.0)",0.5003226734187644,0.08537312064320142,331656.0071545934,36551.87566863004
robust,"(-0.5, -1.0, 0.5, -1.0, 0.5)",0.500226676390538,0.07941409310703383,331758.55405792664,35111.91351179087
zscore,"(-0.5, -1.0, 0.5, -1.0, 0.5)",0.5002266763905369,0.07941409310703428,331758.55405792705,35111.913511791
minmax,"(-0.5, -1.0, 0.5, -1.0, 0.5)",0.5002266763905339,0.07941409310703361,331758.55405792804,35111.913511790735
zscore,"(-1.0, 0.0, -0.5, 1.0, 1.0)",0.4999625478737542,0.25935689841658827,323728.6282718374,90922.20745205303
robust,"(-1.0, 0.0, -0.5, 1.0, 1.0)",0.49996254787375394,0.25935689841658865,323728.62827183754,90922.20745205313
minmax,"(-1.0, 0.0, -0.5, 1.0, 1.0)",0.4999625478736987,0.2593568984166415,323728.6282718536,90922.20745206582
zscore,"(-1.0, 0.5, 0.5, -1.0, -1.0)",0.499957290861669,0.1393894906917774,329560.2366446036,53077.626237282035
robust,"(-1.0, 0.5, 0.5, -1.0, -1.0)",0.49995729086166857,0.13938949069177783,329560.2366446037,53077.62623728216
minmax,"(-1.0, 0.5, 0.5, -1.0, -1.0)",0.49995729086165347,0.1393894906917863,329560.23664460896,53077.62623728444
minmax,"(0.0, -1.0, 0.0, 1.0, 0.5)",0.4999481725652659,0.15384082208896863,329790.0059440267,57986.13321326284
zscore,"(0.0, -1.0, 0.0, 1.0, 0.5)",0.4999481725652646,0.15384082208897237,329790.0059440269,57986.13321326395
robust,"(0.0, -1.0, 0.0, 1.0, 0.5)",0.49994817256526275,0.15384082208897518,329790.0059440275,57986.133213264744
robust,"(-1.0, -0.5, 0.5, 1.0, -1.0)",0.49992235367529964,0.10925033018896457,330941.1699654111,43048.003263240884
zscore,"(-1.0, -0.5, 0.5, 1.0, -1.0)",0.4999223536752994,0.10925033018896499,330941.16996541125,43048.00326324104
minmax,"(-1.0, -0.5, 0.5, 1.0, -1.0)",0.49992235367525684,0.10925033018895602,330941.16996542533,43048.0032632359
minmax,"(1.0, -0.5, -0.5, -1.0, 0.5)",0.49966570262207616,0.2718411941991832,323086.27341908653,94586.25234878655
robust,"(1.0, -0.5, -0.5, -1.0, 0.5)",0.49966570262207544,0.2718411941991836,323086.27341908676,94586.25234878664
zscore,"(1.0, -0.5, -0.5, -1.0, 0.5)",0.49966570262207366,0.27184119419918606,323086.2734190873,94586.25234878725
zscore,"(0.0, -0.5, 0.0, -0.5, -1.0)",0.499630686768275,0.14209793295307904,330063.5013041336,53869.98462800275
robust,"(0.0, -0.5, 0.0, -0.5, -1.0)",0.49963068676827405,0.14209793295308004,330063.50130413385,53869.984628003054
minmax,"(0.0, -0.5, 0.0, -0.5, -1.0)",0.4996306867682622,0.14209793295307668,330063.5013041379,53869.984628001526
zscore,"(-0.5, 1.0, 0.0, 0.5, 0.5)",0.49947913899474594,0.21498797485673196,326487.5116140905,77397.74642756554
robust,"(-0.5, 1.0, 0.0, 0.5, 0.5)",0.4994791389947458,0.21498797485673285,326487.5116140905,77397.74642756581
minmax,"(-0.5, 1.0, 0.0, 0.5, 0.5)",0.49947913899474544,0.21498797485673204,326487.5116140906,77397.74642756554
minmax,"(0.0, -1.0, 1.0, -1.0, -0.5)",0.49931634862661295,0.15122554730499846,329898.1125561667,56786.953601111716
zscore,"(0.0, -1.0, 1.0, -1.0, -0.5)",0.49931634862661145,0.15122554730500015,329898.1125561672,56786.95360111219
robust,"(0.0, -1.0, 1.0, -1.0, -0.5)",0.4993163486266112,0.15122554730500024,329898.1125561672,56786.953601112225
minmax,"(1.0, 0.0, -0.5, -1.0, -0.5)",0.49931429291603674,0.22242600681527747,326575.91730133304,79140.48851458105
zscore,"(1.0, 0.0, -0.5, -1.0, -0.5)",0.49931429291603396,0.22242600681527938,326575.91730133386,79140.4885145815
robust,"(1.0, 0.0, -0.5, -1.0, -0.5)",0.4993142929160337,0.22242600681528013,326575.9173013339,79140.48851458172
zscore,"(1.0, 1.0, -0.5, 1.0, -0.5)",0.4992064462363457,0.1544297463004436,330025.73857065995,58201.96599612046
robust,"(1.0, 1.0, -0.5, 1.0, -0.5)",0.4992064462363457,0.15442974630044357,330025.73857065995,58201.96599612043
minmax,"(1.0, 1.0, -0.5, 1.0, -0.5)",0.49920644623634214,0.1544297463004497,330025.738570661,58201.96599612223
zscore,"(-1.0, -0.5, 0.5, 0.0, -1.0)",0.49903717144457355,0.09864132886055631,331489.7392380385,39398.08807997265
robust,"(-1.0, -0.5, 0.5, 0.0, -1.0)",0.49903717144457344,0.09864132886055627,331489.7392380386,39398.08807997262
minmax,"(-1.0, -0.5, 0.5, 0.0, -1.0)",0.49903717144453524,0.09864132886055606,331489.739238051,39398.08807997042
robust,"(1.0, 0.5, -0.5, 0.0, -1.0)",0.49892911562287834,0.1719190435399953,329399.3629170083,63820.368750366484
zscore,"(1.0, 0.5, -0.5, 0.0, -1.0)",0.4989291156228772,0.17191904353999704,329399.3629170086,63820.368750367
minmax,"(1.0, 0.5, -0.5, 0.0, -1.0)",0.4989291156228381,0.17191904354002993,329399.36291702057,63820.36875037542
minmax,"(0.5, 1.0, 0.0, 0.0, -0.5)",0.4986901376550514,0.17234495812860226,329285.10141871223,63452.20435309542
zscore,"(0.5, 1.0, 0.0, 0.0, -0.5)",0.4986901376550478,0.17234495812860665,329285.1014187133,63452.204353096626
robust,"(0.5, 1.0, 0.0, 0.0, -0.5)",0.49869013765504766,0.17234495812860665,329285.1014187133,63452.204353096626
minmax,"(-0.5, -0.5, 0.0, -1.0, -0.5)",0.49866374532268215,0.1265470660265461,330941.7365476628,48806.16398093532
robust,"(-0.5, -0.5, 0.0, -1.0, -0.5)",0.4986637453226814,0.12654706602654617,330941.73654766305,48806.16398093529
zscore,"(-0.5, -0.5, 0.0, -1.0, -0.5)",0.49866374532268126,0.1265470660265464,330941.7365476631,48806.16398093535
