order_id,customer_id,date,nearest_warehouse,shopping_cart,order_price,delivery_charges,customer_lat,customer_long,coupon_discount,order_total,season,is_expedited_delivery,distance_to_nearest_warehouse,latest_customer_review,is_happy_customer
ORD034349,ID6167191687,2019-09-07,Thompson,"[('iStream', 1), ('Toshika 750', 1), ('Candle Inferno', 2), ('Universe Note', 2)]",12230.0,61.3,-37.8191049,144.9539738,25,9233.8,Spring,False,0.9388,"the version i've received was not global. the item does not match the description. instead of m1901f7g (global version) i've received m1901f7e (standard version) which works only in edge-internet mode (no 3g, no lte). i was disappointed and returned it back.",0.0
ORD110315,ID0370242273,2019-12-15,,"[('Toshika 750', 1), ('Universe Note', 2), ('Lucent 330S', 2)]",13680.0,83.73,-37.8004833,144.9705365,10,12395.73,Summer,False,,five stars good. i have received the product with the sample and quality as required.,1.0
ORD019532,ID1463620735,2019-12-10,Bakers,"[('Lucent 330S', 2), ('iStream', 2), ('iAssist Line', 2)]",7210.0,96.83,-37.81873510000001,145.0003355,5,6946.33,Summer,True,1.0713,"great phone overall camera is excellent and so it the video stabilization, very high resolution display",1.0
ORD032347,ID1479928138,2019-03-21,Thompson,"[('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 1), ('Toshika 750', 1)]",15850.0,66.86,-37.8207681,144.95512119999995,10,14331.86,Autumn,False,1.146,overall quality specs are great.,1.0
ORD441861,ID0588194489,2019-03-01,Nickolson,"[('pearTV', 2), ('Lucent 330S', 2), ('Universe Note', 1)]",18530.0,78.05,-37.8141716,144.9732159,0,18608.05,Autumn,True,0.5885,five stars works well as described.,1.0
ORD139004,ID6197209807,2019-03-12,Thompson,"[('Thunder line', 2), ('Alcon 10', 1), ('Toshika 750', 2), ('Olivia x460', 1)]",23175.0,69.7,-37.818271,144.9257262,10,20927.2,Autumn,False,1.9776,i love it!!! i really like the phone it very pretty. the camera is amazing!!!,1.0
ORD213894,ID3218293521,2019-12-05,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Universe Note', 2), ('iStream', 1)]",24120.0,73.82,-37.8043,144.9458355,15,20575.82,Summer,False,0.9384,five stars came in perfect condition,1.0
ORD353288,ID0664378470,2019-01-20,Nickolson,"[('Olivia x460', 2), ('iAssist Line', 1), ('Candle Inferno', 2), ('Lucent 330S', 2)]",7995.0,67.06,-37.8202216,144.9668039,25,6063.31,Summer,False,0.3019,perfect phone. i've had this phone for about 4 months on verizon. it was already the perfect phone for me. i updated 2 days ago to android marshmallow and the experience is even better.,1.0
ORD265640,ID0579391943,2019-12-25,Nickolson,"[('Thunder line', 2), ('Toshika 750', 1), ('Lucent 330S', 2), ('Olivia x460', 1)]",12365.0,78.57,-37.8221491,144.95605880000005,15,10588.82,Summer,False,1.2506,great birthday gift for a friend nice phone great price! my friend loved it.,1.0
ORD490747,ID1463620639,2019-07-11,Bakers,"[('Olivia x460', 1), ('Thunder line', 2)]",5585.0,52.08,-37.8167163,145.0071935,0,5637.08,Winter,False,1.2908,did not turn on at all unless it was plugged into the battery it didnt work,
ORD498067,ID0519817337,2019-08-17,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2)]",5220.0,,-37.8252149,144.95625980000003,15,4504.53,Winter,False,1.3816,five stars switched from alcon and like this phone. great price!,1.0
ORD498025,ID4826905609,2019-05-14,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Universe Note', 2)]",13800.0,82.35,-37.8268424,144.955345,25,10432.35,Autumn,True,1.5502,"five stars everything is as expected, no surprises. the phone works extremely well and i have nothing to complain about.",1.0
ORD496291,ID0356098542,2019-12-04,Bakers,"[('Thunder line', 2), ('pearTV', 2), ('Alcon 10', 1), ('Universe Note', 2)]",32830.0,77.47,-37.8213193,144.9908534,5,31265.97,Summer,False,1.318,its a good phone! its a good phone!!! but it dosen't work well with metro pcs service. so i will need a refund... what steps do i need to take to get this matter taking care of.. thanks in advance...☺,1.0
ORD182461,ID1224804757,2019-09-17,Thompson,"[('Olivia x460', 2), ('iStream', 1), ('iAssist Line', 2)]",7050.0,99.84,-37.81322,144.93906090000004,25,5387.34,Spring,True,0.7069,ok ok,1.0
ORD250771,ID0746908742,2019-03-23,Bakers,"[('iAssist Line', 1), ('pearTV', 2), ('Thunder line', 1), ('Toshika 750', 1)]",21345.0,69.76,-37.8194075,145.01463,10,19280.26,Autumn,False,2.0019,"a best basic mobile one of the best basic phone, very handy and convenient",1.0
ORD107743,ID1479897585,2019-06-16,Nickolson,"[('Candle Inferno', 2), ('Olivia x460', 1), ('iStream', 1)]",2235.0,66.63,-37.8202395,144.9576732,5,2189.88,Winter,False,1.0604,"great phone dad has no complaints. although he only uses it for talk,pictures and calendar he is happy with it.",
ORD140767,ID0282825789,2019-11-02,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('iStream', 1)]",12240.0,87.79,-37.8026926,144.95072539999995,15,10491.79,Spring,True,1.1566,two phones both were defective i bought one of these phones and returned it because the volume for phone calls was very low and hearing the other person was almost impossible. i tried another one and it’s battery health was 65% and the connection with the charger was not secure so that if you moved it it would stop charging.,0.0
ORD102759,ID0151451933,2019-11-07,Bakers,"[('Candle Inferno', 1), ('iStream', 1)]",580.0,78.73,-37.8005112,144.9999631,15,571.73,Spring,False,1.1349,great love my s4 no problem so far i have this phone for about two months and so far it has been great,1.0
ORD317204,ID0741702160,2019-12-10,Nickolson,"[('Thunder line', 2), ('Olivia x460', 2), ('Lucent 330S', 2)]",9270.0,68.35,-37.8167678,144.96992450000005,0,9338.35,Summer,False,0.206,buy with bigger storage. 64gb not 32gb bought unlocked 32gb version. has pie 9. quality camera and ease of access with fingerprint reader. screen looks great. very satisfied,1.0
ORD282260,ID0777790992,2019-06-25,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Alcon 10', 2)]",19555.0,64.31,-37.8083954,144.9549645,25,14730.56,Winter,False,0.842,not bad at exceeded my expectations very nice but kind of heavy,1.0
ORD497284,ID6167266616,2019-08-07,Nickolson,"[('Lucent 330S', 2), ('Toshika 750', 1), ('Alcon 10', 1), ('iAssist Line', 1)]",17955.0,49.0,-37.8116388,144.9646331,10,16208.5,Winter,False,0.8869,"nice phone, but charger failed twice in less than a year the phone is great, when it's working. the phone is less than a year old and has already been in for service once to have the charge-board replaced once, and it is now failing again.",0.0
ORD287079,ID6167441032,2019-03-22,,"[('Thunder line', 1), ('Olivia x460', 1)]",3405.0,81.93,-37.80935,144.9608341,25,2635.68,Autumn,True,,"melhor good, inclible",1.0
ORD182204,ID1725216487,2019-12-07,Thompson,"[('Thunder line', 2), ('pearTV', 2)]",16980.0,102.95,-37.80238189999999,144.9622054,25,12837.95,Summer,True,1.7563,great phone! no issues. cell phone,1.0
ORD407865,ID0457365652,2019-12-09,Nickolson,"[('Universe Note', 2), ('iStream', 2)]",7200.0,72.83,-37.8202483,144.97065600000005,0,7272.83,Summer,True,0.2081,poor quality item came with a faulty screen and every time i try to contact merchant i get emails not answering my concern,0.0
ORD076029,ID3218293555,2019-09-11,Thompson,"[('Candle Inferno', 1), ('Olivia x460', 1), ('Universe Note', 1)]",5105.0,63.18,-37.80425820000001,144.9543086,5,4912.93,Spring,False,1.1326,"estafada el celular que me enviaron solo se puede usar con una sim card de un proveedor de la india, en las especificaciones indica que es la versión para américa latina, voy a devolverlo porque me siento estafada y espero una aclaración del proveedor. mi sobrina se quedó sin regalo de navidad.",0.0
ORD482163,ID0131130411,2019-08-18,Nickolson,"[('iAssist Line', 2), ('pearTV', 2)]",,78.64,-37.8142214,144.9593697,10,,Winter,True,1.0191,love iassist these are the best thing i have ever bought don't know how i ever lived with out these things amazing so happy with this product just wish it would use google to,1.0
ORD166622,ID3933225837,2019-03-26,Thompson,"[('iStream', 2), ('pearTV', 2), ('Olivia x460', 2)]",15370.0,81.09,-37.8084097,144.9567031,25,11608.59,Autumn,True,0.9711,cellphone i love it my new phone...working perfect,
ORD476968,ID6167285781,2019-07-15,Thompson,"[('Lucent 330S', 2), ('Olivia x460', 2), ('Universe Note', 2)]",11810.0,63.31,-37.8111307,144.9590314,5,11282.81,Winter,True,1.0659,do not buy from seller run! this guy is a liar and a thief. he has a lease on the phone and can't be used by anyone. do not buy from him no matter what.,0.0
ORD002793,ID2481930754,2019-03-29,Bakers,"[('Toshika 750', 1), ('Lucent 330S', 1), ('Universe Note', 2)]",12450.0,78.96,-37.8115151,145.0059353,5,11906.46,Autumn,True,0.9564,"happy with the purchase, found it on sale could not pass it up!",
ORD428386,ID0055907923,2019-11-15,Nickolson,"[('Toshika 750', 1), ('Candle Inferno', 2), ('Thunder line', 2), ('pearTV', 2)]",22160.0,90.72,-37.8216522,144.983389,15,18926.72,Spring,True,1.2635,expected it to be a bigger version of the hdx but it was not. the email was bad and so was the calendar.,0.0
ORD360037,ID4716795756,2019-09-28,Thompson,"[('iStream', 1), ('Candle Inferno', 2), ('Alcon 10', 2), ('Toshika 750', 2)]",27550.0,88.18,-37.8188362,144.9534333,15,23505.68,Spring,True,0.8854,i got this for my husband he really did like it but since day one the phone overheat really ... i got this for my husband he really did like it but since day one the phone overheat really bad he couldn't hold it second one it would die sooooooooo fast it would charge and after few hours would just die.,0.0
ORD256880,ID0303902535,2019-08-09,Bakers,"[('Olivia x460', 2), ('iAssist Line', 1), ('pearTV', 1), ('Thunder line', 1)]",13165.0,68.89,-37.8129595,145.0155703,10,11917.39,Winter,False,1.8188,five stars excellent phone!,1.0
ORD321064,ID2766300599,2019-10-27,Nickolson,"[('iAssist Line', 2), ('Olivia x460', 2), ('Toshika 750', 2), ('pearTV', 1)]",21850.0,69.72,-37.8018142,144.969824,10,19734.72,Spring,False,1.8681,garbage worst wi-fi range,0.0
ORD147867,ID3215106462,2019-06-04,,"[('Toshika 750', 2), ('iAssist Line', 1), ('pearTV', 1), ('Alcon 10', 1)]",26125.0,45.63,-37.8104633,144.950248,25,19639.38,Winter,False,,device is incompatible with my service provider device is incompatible with my service provider,0.0
ORD484510,ID6167247299,2019-08-28,Nickolson,"[('iAssist Line', 1), ('Lucent 330S', 1), ('iStream', 1)]",3605.0,,-37.8193282,144.9604993,5,3490.09,Winter,False,0.8001,still learning everything she can do.  good for a room.  volume is pretty good without an additional speaker,1.0
ORD394126,ID6207106485,2019-12-09,Bakers,"[('Universe Note', 2), ('Lucent 330S', 2)]",9360.0,88.15,-37.8117797,144.9988291,10,8512.15,Summer,True,0.3735,love it got it on time and great phone.thanks.now waiting for my cover case for the phone. thanks great job sincerely helen,1.0
ORD368696,ID0026051948,2019-06-11,Nickolson,"[('Candle Inferno', 1), ('Universe Note', 1)]",3880.0,63.24,-37.8150464,144.9718458,10,3555.24,Winter,False,0.4436,great great tool,1.0
ORD119346,ID6167229084,2019-08-06,Thompson,"[('Lucent 330S', 2), ('iAssist Line', 2), ('iStream', 1), ('Universe Note', 1)]",10510.0,64.55,-37.8200469,144.95476619999997,25,7947.05,Winter,False,1.0639,amazing this is exactly what it’s supposed to be i love it,1.0
ORD150750,ID0575375067,2019-04-30,Nickolson,"[('Thunder line', 2), ('iStream', 2), ('Lucent 330S', 1), ('Olivia x460', 2)]",8340.0,,-37.8194217,144.9829558,15,7155.79,Autumn,True,1.1823,"does not work with cricket does not work with cricket, randomly connects to att. cricket store will not accept it or help. too bad it is a nice phone otherwise.",0.0
ORD094009,ID5421990708,2019-10-11,Thompson,"[('Candle Inferno', 1), ('Thunder line', 1)]",2610.0,79.47,-37.8039273,144.95734040000005,15,2297.97,Spring,False,1.3281,no sd card even though it is in a photo it is a nice phone. the picture showed a sd card but the description never mentioned it. well played. we had to buy a sd card separate,1.0
ORD030464,ID3218293527,2019-03-09,Thompson,"[('Toshika 750', 2), ('iStream', 1), ('Universe Note', 1)]",12240.0,79.72,-37.8028513,144.9473439,0,12319.72,Autumn,True,1.0936,mint condition former verizon phone that still had 8. ... mint condition former verizon phone that still had 8.0 on it which is what i needed. thanks a lot.,
ORD448778,ID0387266446,2019-01-18,Thompson,"[('Candle Inferno', 2), ('iStream', 2)]",1160.0,,-37.8113629,144.95359019999995,5,1193.6,Summer,True,0.5918,good still a good phone number one still larning all the features,1.0
ORD462361,ID0579504310,2019-09-02,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1)]",2655.0,96.24,-37.81416160000001,144.9502788,10,2485.74,Spring,True,0.3273,good deal for a nice phon i like the size . android on it acts decently.,1.0
ORD131294,ID0266733877,2019-05-15,Nickolson,"[('Candle Inferno', 1), ('Toshika 750', 1), ('iAssist Line', 1)]",6975.0,65.6,-37.814037,144.97196069999995,15,5994.35,Autumn,False,0.5499,"it's the note 9, enough said all the reviews are accurate. great camera esp in low light, stylus is very handy for on-the-fly notetaking, beautiful beautiful screen, etc...",1.0
ORD026716,ID2207661109,2019-06-08,Thompson,"[('iAssist Line', 1), ('Alcon 10', 2), ('Olivia x460', 1)]",21350.0,67.51,-37.8018204,144.9457393,15,18215.01,Winter,False,1.2137,it’s good great,1.0
ORD063493,ID2776396944,2019-04-24,Nickolson,"[('iAssist Line', 2), ('iStream', 1)]",4600.0,79.75,-37.81306220000001,144.963566,10,4219.75,Autumn,True,0.8101,"the phone works fine. i can't seem to change my ringtone to an mp3 that i have stored on the phone. is anyone else having this problem? help! other than that, the phone works fine.",1.0
ORD407240,ID1492410186,2019-04-30,Nickolson,"[('Universe Note', 1), ('pearTV', 1), ('Lucent 330S', 1)]",10990.0,67.23,-37.8046228,144.9633154,25,8309.73,Autumn,False,1.6492,"looks and runs like brand new aside from the scratch guard wrap holding it to the cardboard in the box, you'd never know it wasnt brand new. screen and case were mint and android was set for initial setup.",1.0
ORD014092,ID0036823195,2019-02-19,,"[('iAssist Line', 2), ('Lucent 330S', 2)]",6910.0,84.24,-37.813581,144.9468707,0,6994.24,Summer,True,0.1025,beautiful phone !!!!!!!!!!! good quality !!!!!!!!!,1.0
ORD019750,ID4716795164,2019-11-30,Thompson,"[('Universe Note', 2), ('Olivia x460', 1)]",8125.0,78.13,-37.8188327,144.9533177,10,7390.63,Spring,False,0.8787,good this pixel works perfectly. very happy with my buy.,1.0
ORD137500,ID0581735330,2019-01-24,Thompson,"[('Thunder line', 2), ('Candle Inferno', 2), ('Alcon 10', 1)]",14170.0,105.95,-37.8048531,144.9249028,5,13567.45,Summer,True,2.135,"this is the phone for you if you use the camera a lot the camera and the screen are outstanding, the performance is great. i especially like the full screen photo shooting and display. the 256g storage makes the phone a great buy.",1.0
ORD262522,ID0664378722,2019-07-22,Nickolson,"[('Alcon 10', 2), ('Thunder line', 1)]",20080.0,61.98,-37.82052570000001,144.9663989,25,15121.98,Winter,False,0.3507,love it. gr8 phone.,1.0
ORD274795,ID0702364060,2019-08-02,Thompson,"[('Universe Note', 1), ('Candle Inferno', 1), ('pearTV', 1)]",10190.0,65.05,-37.80557039999999,144.94165719999995,15,8726.55,Winter,False,0.9229,great phone for mothers and grandma's getting into the smart ... great phone for mothers and grandma's getting into the smart phone market that don't want to break the bank... pop it on straight talk and your good to go.,
ORD474097,ID0681285120,2019-08-04,,"[('Toshika 750', 1), ('Olivia x460', 2), ('Thunder line', 2), ('Alcon 10', 1)]",20080.0,62.51,-37.812985,144.9906029,0,20142.51,Winter,False,0.5258,"very impressed! the only issue i am having is with the finger print unlocking, other than that it is the best phone on the market!",1.0
ORD332631,ID1404219802,2019-08-23,Bakers,"[('Thunder line', 1), ('Candle Inferno', 1), ('iAssist Line', 2), ('Toshika 750', 2)]",15700.0,77.27,-37.80281779999999,144.992404,10,14207.27,Winter,True,0.8369,good camera long battery life and fair reception in remote areas.,1.0
ORD156534,ID0634783943,2019-02-14,,"[('iStream', 2), ('Alcon 10', 2)]",18200.0,93.77,-37.8123062,144.9375217,5,17383.77,Summer,True,0.8406,three stars it came fast enough but like my alcon better,1.0
ORD497623,ID6167289291,2019-03-18,Nickolson,"[('Alcon 10', 1), ('Candle Inferno', 1), ('iAssist Line', 1)]",11605.0,65.32,-37.8094963,144.9637269,15,9929.57,Autumn,True,1.135,porq me gusto pero la camara no sirve,0.0
ORD388148,ID0207085532,2019-11-03,Bakers,"[('Alcon 10', 2), ('iAssist Line', 1), ('iStream', 2), ('Thunder line', 2)]",24785.0,103.81,-37.810693,145.01109259999996,5,23649.56,Spring,True,1.397,this is an item that is easy to use for novices. my child uses it and has no issues,1.0
ORD074273,ID3215192005,2019-03-20,Thompson,"[('Lucent 330S', 1), ('Alcon 10', 2)]",19130.0,64.29,-37.8073732,144.9503176,15,16324.79,Autumn,False,0.6555,four stars it is a good phone. thank you guys.,1.0
ORD255496,ID0634784119,2019-07-30,Thompson,"[('Thunder line', 1), ('Olivia x460', 1)]",3405.0,65.83,-37.81383320000001,144.9376909,15,2960.08,Winter,False,0.8348,came as advertised and works great delivered in great condition. i wanted to stay with the s6 size since i like to carry it in my pocket and my battery was no longer holding a charge. seamless transition of apps and settings using olivia cloud. i'm very happy with this purchase,1.0
ORD440959,ID1560149509,2019-05-28,Thompson,"[('Thunder line', 1), ('Toshika 750', 1), ('Universe Note', 1)]",9950.0,64.09,-37.8158083,144.936941,0,10014.09,Autumn,False,0.9566,love it it was really excellent!! i love it. this is what im looking for. now i can enjoy it! thank you.,1.0
ORD140815,ID0317903866,2019-05-18,Thompson,"[('iAssist Line', 1), ('Toshika 750', 1), ('Alcon 10', 1), ('Olivia x460', 1)]",16720.0,50.21,-37.8079631,144.9583133,5,15934.21,Autumn,False,1.1193,no comprar se escucha muy bajo,0.0
ORD468372,ID0709951248,2019-01-22,Thompson,"[('pearTV', 2), ('Candle Inferno', 2), ('Thunder line', 1), ('Lucent 330S', 1)]",16890.0,75.89,-37.81297360000001,144.9349858,0,16965.89,Summer,False,1.0631,"photo quality is amazing. the phone is fast and good looking photo quality is amazing. the phone is fast and good looking. my last phone is alcon 6s, takes me some time to get used to the android system. so far so good, cons. the uber app seems to have compatibility issues.",1.0
ORD086249,ID4283908128,2019-03-28,Bakers,"[('Alcon 10', 1), ('Toshika 750', 2), ('iAssist Line', 1)]",19815.0,66.29,-37.8088946,144.982575,5,18890.54,Autumn,False,1.1199,just like a new alcon x just like a new,1.0
ORD417777,ID0153752520,2019-12-26,,"[('Universe Note', 2), ('iStream', 2)]",7200.0,94.9,-37.8227713,144.9775766,25,5494.9,Summer,True,,great buy. very good. i'm happy i didn't shell out for a new one. the device i received works brilliantly and i frequently forget it is a refurbished device. extremely happy with my purchase.,1.0
ORD324954,ID0591317311,2019-01-07,Nickolson,"[('Universe Note', 2), ('Thunder line', 2)]",11260.0,98.04,-37.8251275,144.95685269999996,10,10232.04,Summer,True,1.3325,"it works i am happy with my olivia note9, its operation is as i expected.",
ORD224309,ID0253027672,2019-11-14,Thompson,"[('Universe Note', 1), ('iAssist Line', 1), ('iStream', 1), ('Olivia x460', 2)]",8275.0,,-37.8153166,144.94192030000005,15,7107.53,Spring,False,0.54,great phone bought this for my wife she loves it looks brand new works great!,1.0
ORD349969,ID6167344546,2019-05-22,Nickolson,"[('Thunder line', 2), ('Candle Inferno', 2), ('pearTV', 1), ('Lucent 330S', 1)]",12760.0,66.09,-37.8121195,144.97044250000005,0,12826.09,Autumn,False,0.7251,great phone this phone is a great buy. i purchased it for my 21 year old son and he loves it. no problems and very well priced!,1.0
ORD403183,ID1053540509,2019-01-30,Bakers,"[('pearTV', 1), ('Toshika 750', 2), ('iAssist Line', 2)]",19400.0,79.44,-37.8057576,145.00435019999995,10,17539.44,Summer,True,0.9304,one star not working right...,0.0
ORD219697,ID1833115014,2019-08-13,Thompson,"[('pearTV', 2), ('iAssist Line', 2), ('Alcon 10', 1)]",26020.0,66.12,-37.8076815,144.9544519,5,24785.12,Winter,False,0.8546,"five stars amazing phone! with some minor scratches, but working good. couldn't be more satisfied!",1.0
ORD222359,ID5694419769,2019-11-28,,"[('pearTV', 2), ('Candle Inferno', 1), ('Universe Note', 1)]",16500.0,77.11,-37.8114573,144.9733363,5,15752.11,Spring,False,,"great! arrived 3 days before estimated delivery date. easily activated with sprint. gear phone, i love the screen. can't tell that it is refurbished! great condition. highly recommend!!",1.0
ORD220021,ID0777787570,2019-01-11,Thompson,"[('iStream', 1), ('Lucent 330S', 1), ('pearTV', 2), ('Alcon 10', 2)]",31900.0,,-37.805687,144.9539261,15,27189.03,Summer,False,0.9841,"five stars great product, the battery life is amazing.",1.0
ORD465855,ID0844490197,2019-02-03,,"[('Candle Inferno', 2), ('iAssist Line', 2)]",5310.0,74.35,-37.8221215,144.9496754,5,5118.85,Summer,False,1.0764,the phone works but looks like trash it came with a burn mark on the screen. half of it is darker than the other half and when i apply any pressure even to whip the screen clean a bright pink line streatched the length of the screen,1.0
ORD379122,ID1889485053,2019-07-18,Bakers,"[('Alcon 10', 1), ('Toshika 750', 1), ('Lucent 330S', 2), ('Thunder line', 1)]",17910.0,73.5,-37.8158343,145.04645,5,17088.0,Winter,False,4.5509,estafadores un desastre. compre un olivia s9 y al abrir la caja había un blu. no lo recomiendo.,0.0
ORD184917,ID6167489421,2019-06-05,Thompson,"[('Olivia x460', 1), ('iStream', 2), ('pearTV', 1)]",7835.0,51.69,-37.8110229,144.95905349999995,10,7103.19,Winter,False,1.0699,one star does not work properly,
ORD117815,ID0777795238,2019-12-24,Thompson,"[('Toshika 750', 2), ('Universe Note', 1), ('pearTV', 1)]",18400.0,73.77,-37.8076461,144.9546008,5,17553.77,Summer,False,0.8671,great phone great value phone came in perfect shape works like a charm can't beat it,
ORD479815,ID0163643112,2019-01-09,Nickolson,"[('Lucent 330S', 2), ('Candle Inferno', 2)]",3320.0,84.14,-37.8267979,144.98221759999996,25,2574.14,Summer,True,1.4402,"missing components received i phone charging cord no olivia cord in box, no us adapter for intl electrical plug. the past ( 5 intl phones) all came with adapter for north american electrical outlets. please send along and then we can have 4.5 stars. thanks, k.",0.0
ORD013763,ID1277988775,2019-08-27,Bakers,"[('Universe Note', 2), ('iStream', 1)]",7050.0,68.72,-37.8135788,145.0107023,15,6061.22,Winter,False,1.4178,awesome battery life yes!! awesome battery life.,1.0
ORD147896,ID0026680091,2019-08-08,Thompson,"[('iAssist Line', 1), ('pearTV', 2)]",14845.0,74.01,-37.8125349,144.94343909999995,10,13434.51,Winter,True,0.3196,"the digico inferno hd is easy to use. the 8"" tablet is just the right size.",1.0
ORD487499,ID0781109171,2019-08-03,Bakers,"[('Alcon 10', 1), ('iAssist Line', 1), ('Olivia x460', 1)]",12400.0,71.32,-37.8158649,145.015594,5,11851.32,Winter,False,1.9061,met all my expectations! lightweight and compact. i enjoy using the product.,1.0
ORD481849,ID0260906794,2019-05-22,Bakers,"[('pearTV', 2), ('iStream', 2), ('iAssist Line', 1)]",15145.0,70.32,-37.8232173,145.0111342,0,15215.32,Autumn,False,2.0302,very easy setup.,
ORD304023,ID5002595074,2019-02-07,Thompson,"[('Candle Inferno', 1), ('iAssist Line', 1), ('Alcon 10', 2)]",20555.0,54.64,-37.8125065,144.95326310000004,25,15470.89,Summer,False,0.5451,"bought stollen phone this was a stollen phone caused a lot of unnecessary stress , and waisted time !! verizon cut my service because it was a stollen phone and l had to go in to get it straightened out. this phone was supposed to have been refurbished and checked out . apparently it wasn’t ever done !!!",
ORD058233,ID3148722376,2019-04-06,Nickolson,"[('Alcon 10', 2), ('Olivia x460', 1), ('iAssist Line', 2)]",23575.0,78.12,-37.8211152,144.9577686,15,20116.87,Autumn,True,1.0734,great service and delivery just what my dad wanted and he loves it,1.0
ORD349611,ID0306968733,2019-12-10,Thompson,"[('Lucent 330S', 2), ('iStream', 1), ('Universe Note', 1)]",6060.0,100.86,-37.8013511,144.9361111,15,5251.86,Summer,True,1.5866,"uses a ""nano"" sim card so far so good. i like it. the only thing that caused a little problem is i had to order a ""nano"" sim card. i was not able to simply take my old sim card out and insert it in the new phone. i will try and update several months from now...",1.0
ORD051419,ID0312718293,2019-05-27,Thompson,"[('Lucent 330S', 2), ('Candle Inferno', 2), ('Alcon 10', 1), ('Olivia x460', 2)]",,80.91,-37.80431710000001,144.9613556,10,,Autumn,True,1.5633,i enjoy my candle inferno had it is easy to use get it,1.0
ORD485875,ID0251859846,2019-08-17,Nickolson,"[('Thunder line', 2), ('pearTV', 1), ('Toshika 750', 1)]",14990.0,78.64,-37.8079972,144.9687948,0,15068.64,Winter,True,1.1816,my 2nd inferno. great picture quality. easy to use. would recommend for all ages.,1.0
ORD411583,ID0202767933,2019-03-24,Thompson,"[('Alcon 10', 1), ('Thunder line', 1), ('Olivia x460', 2)]",13580.0,68.88,-37.80499620000001,144.9273434,10,12290.88,Autumn,False,1.9339,great phone for price! phone recieved was brand new with all accessories. so far everything is working great no issues. screen display is great. the facial recognition works great and opens phone fast. only been two days so we will see once it has been used longer.,
ORD369331,ID1404219801,2019-06-08,Bakers,"[('pearTV', 2), ('Candle Inferno', 2), ('Lucent 330S', 1)]",14710.0,,-37.8025023,144.9923117,0,14775.36,Winter,False,0.8728,"olivia universe s7 32 gb the phone came as advertised. very little to know wear. the battery, storage space, along with the quality and clarity of the screen is excellent. the phone was a super upgrade from my s5 and i will purchased from them again.",1.0
ORD151795,ID2442297445,2019-12-31,Thompson,"[('Universe Note', 2), ('Thunder line', 2), ('Candle Inferno', 2), ('iStream', 1)]",,73.89,-37.8188816,144.9521909,15,,Summer,False,0.8249,very satisfied good unit in every way. excellent value,1.0
ORD022216,ID0440051918,2019-02-04,,"[('Universe Note', 2), ('Candle Inferno', 2), ('Olivia x460', 1)]",8985.0,84.34,-37.8213317,144.99345119999995,5,8620.09,Summer,True,,frustrating neither myself or the tech were able to get it to turn on. even after charging it all night. i'm still trying to find out if i've received my refund.,0.0
ORD104011,ID6167266653,2019-12-24,Nickolson,"[('Olivia x460', 1), ('Toshika 750', 1), ('iAssist Line', 1), ('Candle Inferno', 1)]",8200.0,74.73,-37.8097474,144.96390449999996,15,7044.73,Summer,False,1.103,they on time got it earlier than expected so happy thank you,1.0
ORD154254,ID3804569171,2019-07-31,,"[('Olivia x460', 2), ('Alcon 10', 2)]",20350.0,81.26,-37.8202705,144.9896737,0,20431.26,Winter,True,,would recommend the apps are fast. niece loves it.,1.0
ORD289638,ID1463547033,2019-04-07,Bakers,"[('iAssist Line', 1), ('pearTV', 2), ('iStream', 2)]",15145.0,80.18,-37.818311,145.0043774,25,11438.93,Autumn,True,1.2262,really enjoying my infernostick can’t wait to get rid of  cable such a waste of money.,1.0
ORD124266,ID0571731179,2019-11-03,Thompson,"[('iAssist Line', 1), ('iStream', 1)]",2375.0,105.11,-37.8239722,144.9436789,25,1886.36,Spring,True,1.2926,great purchase! i bought this for my grandfather and he loves it! he had an old xp he dropped in water and i replaced it with this. best thing i bought for him he said.,1.0
ORD061661,ID4418536082,2019-07-13,Thompson,"[('Olivia x460', 2), ('iStream', 1)]",2600.0,70.14,-37.8027507,144.9633906,25,2020.14,Winter,False,1.8112,"its worthy that money i can’t complain it’s a brand know phone ,this is how it looks when i open the box and my grandpa will love it thank you❤️",1.0
ORD362145,ID1463547048,2019-10-29,Bakers,"[('pearTV', 1), ('iStream', 2), ('Alcon 10', 2)]",24510.0,102.46,-37.8183617,145.0039538,5,23386.96,Spring,True,1.2064,"looks and works brand new works perfect, easy to use with my cricket sim card. good value and long battery life. very large in size however",1.0
ORD368668,ID0214146325,2019-07-24,Nickolson,"[('Thunder line', 1), ('Lucent 330S', 2), ('pearTV', 2)]",17260.0,80.68,-37.8054264,144.9711044,5,16477.68,Winter,True,1.4722,"great phone great shape, worked just fine with my cricket service.",
ORD348292,ID6206950740,2019-11-01,Bakers,"[('Candle Inferno', 2), ('Universe Note', 1)]",4310.0,106.24,-37.8011209,144.982887,5,4200.74,Spring,True,1.468,mobile excellent. quality yes. mobile excellent. quality. get it all taped. unlocked for all operators.,1.0
